order_id,order_date,customer_id,store_id,country,sales_channel,order_status,payment_method,gross_amount_eur,discount_amount_eur,net_amount_eur
O0015764,2025-01-21,C001702,,Cyprus,marketplace,completed,card,170.09,11.01,159.08
O0015765,2023-11-23,,S009,Cyprus,store,completed,card,606.23,8.06,598.17
O0015766,2023-06-17,,,Serbia,mobile_app,completed,bank_transfer,259.07,0,259.07
O0015767,2023-11-05,C000091,,Serbia,web,completed,card,308.3,0,308.3
O0015768,2024-05-30,C001017,,Cyprus,mobile_app,completed,card,334.13,12.53,321.6
O0015769,2023-09-03,C003397,,Serbia,marketplace,completed,wallet,161.28,2.7,158.58
O0015770,2025-12-14,C002443,S007,Cyprus,store,completed,cash,79.39,0,79.39
O0015771,2024-10-11,C001325,,Cyprus,mobile_app,completed,card,560.42,22.42,538
O0015772,2024-11-13,C010817,S003,Serbia,store,completed,card,723.32,27.87,695.45
O0015773,2024-12-05,C001311,,Cyprus,web,completed,card,82.95,0,82.95
O0015774,2023-02-18,C004821,,Serbia,mobile_app,completed,card,867.4,0,867.4
O0015775,2025-06-27,C004294,S001,Cyprus,store,completed,card,132.6,0,132.6
O0015776,2025-01-01,C002131,S011,Cyprus,store,completed,card,104.5,0,104.5
O0015777,2025-08-14,C007437,,Serbia,web,cancelled,wallet,188.63,9.68,178.95
O0015778,2024-08-07,,,Serbia,web,completed,wallet,527.93,18.89,509.04
O0015779,2023-12-29,C001153,,Serbia,marketplace,completed,card,554.19,0,554.19
O0015780,2024-10-13,C001665,,Cyprus,web,completed,card,337.99,5.76,332.23
O0015781,2023-03-14,C011603,S011,Cyprus,store,completed,cash,1072.64,0,1072.64
O0015782,2024-07-11,C002818,,Serbia,web,completed,wallet,77.63,0,77.63
O0015783,2025-07-21,C008299,S013,Cyprus,store,completed,cash,129.89,0,129.89
O0015784,2025-12-24,C002615,S006,Cyprus,store,completed,cash,437.18,17.49,419.69
O0015785,2024-06-30,C003251,,Serbia,mobile_app,completed,card,51.54,0,51.54
O0015786,2023-09-10,C000970,,Cyprus,mobile_app,completed,card,222.4,1.29,221.11
O0015787,2025-12-13,C000158,,Serbia,marketplace,completed,card,494.35,0,494.35
O0015788,2023-11-09,C001194,,Cyprus,mobile_app,completed,card,131.64,0.21,131.43
O0015789,2023-12-21,C005789,S013,Cyprus,store,completed,card,72.72,0,72.72
O0015790,2025-10-23,C007359,S017,Cyprus,store,completed,card,1382.47,20.12,1362.35
O0015791,2025-11-29,C009991,S003,Serbia,store,completed,card,1056.56,45.24,1011.32
O0015792,2023-05-30,C003420,S004,Serbia,store,completed,wallet,5.2,0,5.2
O0015793,2024-07-01,C010380,,Serbia,web,completed,wallet,400.35,0,400.35
O0015794,2023-08-20,C008176,,Cyprus,web,completed,card,816.68,0.59,816.09
O0015795,2025-07-30,,,Cyprus,marketplace,completed,card,46.74,0,46.74
O0015796,2025-04-24,C001515,,Cyprus,web,completed,card,5.47,0,5.47
O0015797,2023-11-17,,,Cyprus,marketplace,completed,card,58.5,0,58.5
O0015798,2024-10-03,C005988,S008,Cyprus,store,completed,card,501.5,8.81,492.69
O0015799,2024-07-20,C011692,,Cyprus,mobile_app,completed,card,174.7,0,174.7
O0015800,2025-07-27,C007813,,Cyprus,mobile_app,completed,wallet,1063.14,42.51,1020.63
O0015801,2023-03-04,C003909,,Serbia,marketplace,completed,card,191.52,13.41,178.11
O0015802,2023-10-14,C006126,,Serbia,web,completed,wallet,311.42,5.99,305.43
O0015803,2024-01-09,C000518,,Serbia,web,completed,card,461.27,8.17,453.1
O0015804,2025-01-21,C003539,S002,Serbia,store,completed,cash,221.94,8.09,213.85
O0015805,2024-05-02,C010726,,Serbia,mobile_app,completed,card,53.61,0,53.61
O0015806,2023-08-12,C007550,S005,Serbia,store,completed,card,63.07,0,63.07
O0015807,2023-06-15,C002444,S013,Cyprus,store,completed,card,1292.79,22.55,1270.24
O0015808,2023-08-23,,,Cyprus,web,completed,bank_transfer,495.61,9.91,485.7
O0015809,2025-11-25,C006974,S013,Cyprus,store,completed,card,696.5,0,696.5
O0015810,2023-12-07,C001899,,Serbia,mobile_app,completed,wallet,235.48,8.3,227.18
O0015811,2024-03-12,C000452,,Serbia,web,completed,card,21.7,0,21.7
O0015812,2024-12-15,C011791,,Serbia,marketplace,completed,card,82.98,0,82.98
O0015813,2023-05-02,C007804,S005,Serbia,store,completed,card,246.4,5.52,240.88
O0015814,2025-01-30,C011252,S018,Cyprus,store,completed,card,9.7,0,9.7
O0015815,2025-09-16,C000263,,Serbia,web,completed,card,1018.97,0,1018.97
O0015816,2025-12-14,C005606,,Serbia,web,completed,wallet,379.87,24.84,355.03
O0015817,2024-08-17,C006626,,Cyprus,marketplace,completed,card,133.31,3.58,129.73
O0015818,2025-04-16,C008152,,Serbia,marketplace,completed,card,173.08,0,173.08
O0015819,2024-11-03,C001092,,Serbia,marketplace,completed,card,13.01,1.04,11.97
O0015820,2025-05-26,C010691,,Serbia,web,completed,bank_transfer,27.67,0,27.67
O0015821,2023-10-15,C000001,S010,Serbia,store,completed,card,110.48,5.02,105.46
O0015822,2023-11-21,C006601,S011,Cyprus,store,completed,cash,202.92,20.29,182.63
O0015823,2023-07-26,C002961,S002,Serbia,store,completed,card,173.14,15.58,157.56
O0015824,2023-06-20,C010866,,Cyprus,web,completed,wallet,11.22,0,11.22
O0015825,2023-05-23,,,Serbia,marketplace,completed,card,2039.57,5.41,2034.16
O0015826,2025-12-25,C010863,,Serbia,mobile_app,completed,wallet,62.01,0,62.01
O0015827,2023-04-16,C009868,,Cyprus,mobile_app,completed,card,643.61,0,643.61
O0015828,2023-08-29,C008121,S018,Cyprus,store,completed,card,228.05,8.57,219.48
O0015829,2025-06-16,C008710,,Serbia,web,completed,wallet,79.23,0,79.23
O0015830,2025-02-25,C005529,,Cyprus,mobile_app,completed,card,563.19,45.06,518.13
O0015831,2023-10-31,C003379,,Cyprus,mobile_app,completed,card,39.47,0,39.47
O0015832,2023-09-14,C005090,,Cyprus,mobile_app,completed,card,82.73,0,82.73
O0015833,2023-01-31,C009857,,Serbia,web,completed,card,295.29,3.68,291.61
O0015834,2023-05-30,C004862,S007,Cyprus,store,completed,card,416.99,17.16,399.83
O0015835,2025-10-30,C005132,,Serbia,web,completed,card,80.16,0,80.16
O0015836,2025-10-05,C008614,,Serbia,web,completed,card,357.91,2.7,355.21
O0015837,2025-09-09,C000019,S012,Serbia,store,completed,card,291.63,7.09,284.54
O0015838,2023-09-07,C002494,,Cyprus,marketplace,completed,card,123.69,2.72,120.97
O0015839,2024-06-22,C003226,,Serbia,web,completed,bank_transfer,906.59,31.78,874.81
O0015840,2023-11-06,C007975,,Cyprus,mobile_app,completed,card,75.94,0.76,75.18
O0015841,2024-05-12,C008880,,Cyprus,mobile_app,completed,card,102.22,0,102.22
O0015842,2024-12-28,C008621,,Cyprus,marketplace,completed,card,170.69,0,170.69
O0015843,2024-07-21,C005107,,Cyprus,mobile_app,completed,card,13.25,0,13.25
O0015844,2024-11-13,C002620,S016,Serbia,store,completed,card,134.33,0,134.33
O0015845,2025-06-09,C000555,S003,Serbia,store,completed,card,635.78,4.78,631
O0015846,2023-01-13,C007440,,Cyprus,web,completed,wallet,74.05,0,74.05
O0015847,2023-05-10,C001073,S014,Serbia,store,completed,card,273.9,11.46,262.44
O0015848,2023-09-24,,S003,Serbia,store,completed,card,79.55,2.45,77.1
O0015849,2025-08-15,C003934,,Serbia,web,completed,card,220.47,8.82,211.65
O0015850,2025-02-03,C002979,S002,Serbia,store,completed,card,172.37,0,172.37
O0015851,2025-07-11,C000704,,Cyprus,marketplace,completed,card,53.66,2.15,51.51
O0015852,2024-04-09,C000225,S004,Serbia,store,cancelled,cash,766.2,0,766.2
O0015853,2025-06-27,C001298,,Cyprus,mobile_app,completed,bank_transfer,6.64,0.2,6.44
O0015854,2025-12-14,C003925,,Serbia,web,completed,card,840.38,0,840.38
O0015855,2025-10-23,C011717,,Serbia,web,completed,card,603.48,38.46,565.02
O0015856,2023-05-13,C008665,S004,Serbia,store,completed,card,268.63,0,268.63
O0015857,2024-03-16,C011200,,Serbia,web,completed,card,320.73,1.12,319.61
O0015858,2025-08-22,C011146,S006,Cyprus,store,completed,card,237.48,0,237.48
O0015859,2024-11-13,C006000,,Serbia,mobile_app,completed,card,231.32,9.25,222.07
O0015860,2025-06-22,C009520,,Cyprus,mobile_app,completed,card,218.23,0,218.23
O0015861,2025-11-26,C006665,S007,Cyprus,store,completed,cash,309.89,17.33,292.56
O0015862,2025-09-27,C009577,,Cyprus,web,completed,card,239.26,0,239.26
O0015863,2023-04-05,C002105,,Cyprus,web,completed,card,18.75,1.31,17.44
O0015864,2025-11-24,C011201,,Cyprus,mobile_app,completed,card,341.88,21.03,320.85
O0015865,2023-11-04,C010231,S013,Cyprus,store,completed,card,251.97,42.83,209.14
O0015866,2023-02-18,C009602,,Cyprus,web,completed,card,185.04,0,185.04
O0015867,2024-04-27,C009013,,Cyprus,marketplace,completed,card,184.4,12.5,171.9
O0015868,2025-10-11,C007814,S018,Cyprus,store,completed,card,105.01,0,105.01
O0015869,2025-12-03,C010131,,Serbia,mobile_app,cancelled,card,312.35,6.29,306.06
O0015870,2024-08-24,C004774,S006,Cyprus,store,completed,card,102.04,1.48,100.56
O0015871,2025-10-02,C007594,S010,Serbia,store,completed,cash,337.28,10.24,327.04
O0015872,2024-01-16,C006852,,Serbia,web,completed,card,107.16,0,107.16
O0015873,2023-02-06,C011845,S001,Cyprus,store,completed,cash,56.73,0,56.73
O0015874,2023-11-15,C001081,S011,Cyprus,store,completed,card,915.86,68.98,846.88
O0015875,2025-06-01,C008641,,Serbia,marketplace,completed,wallet,26.21,2.36,23.85
O0015876,2024-12-22,C000261,S008,Cyprus,store,completed,card,563.13,11.26,551.87
O0015877,2023-10-17,C005090,S017,Cyprus,store,completed,card,66.43,0,66.43
O0015878,2025-11-23,C002651,,Cyprus,web,completed,card,91.24,2.74,88.5
O0015879,2024-03-10,C002798,,Serbia,mobile_app,completed,card,1.69,0.05,1.64
O0015880,2023-09-13,C008941,,Serbia,web,completed,card,150.98,0,150.98
O0015881,2023-01-10,C006607,,Cyprus,web,completed,card,126.92,2.27,124.65
O0015882,2023-11-27,C006406,,Serbia,mobile_app,completed,bank_transfer,160.95,7.79,153.16
O0015883,2023-10-19,,,Cyprus,web,completed,card,44.29,1.77,42.52
O0015884,2023-08-10,C008694,,Cyprus,web,completed,card,136.27,8.18,128.09
O0015885,2023-08-22,C000576,S013,Cyprus,store,completed,card,69.05,0,69.05
O0015886,2025-11-26,C006001,,Serbia,mobile_app,completed,card,74.31,0,74.31
O0015887,2023-09-12,C004156,,Cyprus,mobile_app,completed,card,121.61,4.99,116.62
O0015888,2023-04-07,C002607,,Serbia,mobile_app,completed,card,189.72,0,189.72
O0015889,2023-04-03,C008524,S010,Serbia,store,completed,card,28.3,2.83,25.47
O0015890,2023-05-21,C011903,,Serbia,mobile_app,completed,wallet,219.02,0,219.02
O0015891,2025-02-24,C005057,S017,Cyprus,store,completed,card,207.26,8.29,198.97
O0015892,2024-11-03,C007201,S016,Serbia,store,completed,card,69.26,0.1,69.16
O0015893,2023-12-16,C008219,,Cyprus,web,cancelled,wallet,264.21,12.31,251.9
O0015894,2024-04-15,C008086,,Serbia,mobile_app,refunded,card,335.05,21.5,313.55
O0015895,2024-05-01,C002406,,Serbia,mobile_app,completed,wallet,39.08,3.91,35.17
O0015896,2024-08-09,C001894,,Cyprus,mobile_app,completed,wallet,182.52,0,182.52
O0015897,2023-11-26,C005423,S008,Cyprus,store,completed,wallet,74.4,8.18,66.22
O0015898,2025-07-15,C001057,S011,Cyprus,store,completed,card,36.99,0,36.99
O0015899,2024-11-18,C001084,,Serbia,web,completed,card,378.35,0,378.35
O0015900,2024-07-29,C005685,,Cyprus,mobile_app,completed,wallet,115.3,0.29,115.01
O0015901,2025-09-15,,,Cyprus,web,completed,card,19.81,0,19.81
O0015902,2024-06-16,C009779,,Cyprus,web,cancelled,card,353.54,17.33,336.21
O0015903,2024-03-10,C009610,,Serbia,marketplace,completed,card,40.12,2.81,37.31
O0015904,2024-04-18,C010429,,Serbia,web,completed,card,447.82,14.51,433.31
O0015905,2025-12-19,C001803,,Serbia,web,completed,wallet,347.36,34.9,312.46
O0015906,2023-07-05,C005232,,Cyprus,mobile_app,completed,wallet,21.52,1.29,20.23
O0015907,2023-04-02,C009302,,Serbia,mobile_app,cancelled,wallet,414.3,0,414.3
O0015908,2024-07-01,C007398,S014,Serbia,store,completed,wallet,1115.84,0.88,1114.96
O0015909,2025-12-27,C007983,,Cyprus,web,completed,wallet,627.82,18.93,608.89
O0015910,2025-08-11,C000994,S003,Serbia,store,cancelled,card,17.8,0,17.8
O0015911,2024-02-12,C001409,S014,Serbia,store,completed,card,8.11,0,8.11
O0015912,2025-12-30,C008526,,Serbia,mobile_app,completed,card,173.58,8.68,164.9
O0015913,2023-01-13,,,Serbia,mobile_app,completed,card,61.69,6.17,55.52
O0015914,2025-05-30,C007841,,Serbia,web,completed,card,126.4,7.58,118.82
O0015915,2025-09-21,C008664,,Serbia,web,completed,card,330.56,4.01,326.55
O0015916,2025-05-15,C009537,,Serbia,marketplace,completed,card,338.75,23.71,315.04
O0015917,2023-12-27,C011071,,Serbia,marketplace,completed,bank_transfer,47.78,0,47.78
O0015918,2024-07-26,C003238,,Serbia,marketplace,cancelled,card,647.93,2.86,645.07
O0015919,2025-12-14,C011271,S015,Cyprus,store,completed,card,215.81,1.17,214.64
O0015920,2023-08-07,C011961,S009,Cyprus,store,completed,card,228.07,0.72,227.35
O0015921,2023-07-21,C001124,,Cyprus,web,completed,card,205.24,4.91,200.33
O0015922,2023-12-27,C005490,,Cyprus,web,completed,card,6.11,0,6.11
O0015923,2023-05-23,C006089,S005,Serbia,store,cancelled,card,41.96,0,41.96
O0015924,2025-09-11,C000789,,Cyprus,mobile_app,completed,card,98.58,0,98.58
O0015925,2025-01-23,C010186,S011,Cyprus,store,completed,cash,190.87,0,190.87
O0015926,2024-07-30,C006280,,Cyprus,web,completed,card,113.04,0,113.04
O0015927,2024-07-11,C001498,,Serbia,web,completed,wallet,108.09,0,108.09
O0015928,2025-04-05,C004760,,Serbia,web,completed,wallet,54.48,0,54.48
O0015929,2023-11-27,C009753,S001,Cyprus,store,completed,card,520.23,0,520.23
O0015930,2024-09-19,C003172,,Cyprus,web,completed,card,177.25,3.76,173.49
O0015931,2023-05-04,C009649,,Cyprus,web,completed,card,340.83,0,340.83
O0015932,2024-10-17,C004789,,Serbia,mobile_app,completed,card,400.87,9.49,391.38
O0015933,2024-12-18,C005636,,Cyprus,mobile_app,completed,card,10.81,0.76,10.05
O0015934,2023-08-22,C005410,S013,Cyprus,store,completed,cash,71.35,4.99,66.36
O0015935,2023-08-02,C009008,,Serbia,web,refunded,card,261.64,6.81,254.83
O0015936,2023-11-30,C011560,S001,Cyprus,store,completed,card,108.77,3.82,104.95
O0015937,2023-08-22,C004100,,Serbia,marketplace,completed,card,401.53,0.56,400.97
O0015938,2024-08-13,C001047,S009,Cyprus,store,completed,card,381.04,25.81,355.23
O0015939,2025-03-22,,,Serbia,web,completed,card,887.36,32.26,855.1
O0015940,2025-11-21,C009709,,Cyprus,web,completed,card,224.8,2.47,222.33
O0015941,2023-01-04,C000102,,Cyprus,web,completed,bank_transfer,732.79,6.01,726.78
O0015942,2024-04-24,C011570,S013,Cyprus,store,completed,cash,421.76,32.52,389.24
O0015943,2025-08-20,C009846,S017,Cyprus,store,completed,card,78.97,0,78.97
O0015944,2025-06-25,C001765,,Cyprus,web,completed,card,184.77,9.24,175.53
O0015945,2024-07-21,C008532,,Serbia,web,completed,card,77.6,0,77.6
O0015946,2023-06-24,C008869,S001,Cyprus,store,refunded,card,278.71,0,278.71
O0015947,2023-07-16,C006552,,Cyprus,mobile_app,completed,card,688.24,7.66,680.58
O0015948,2023-07-29,C006465,S003,Serbia,store,completed,cash,393.9,0,393.9
O0015949,2025-11-03,C002141,,Cyprus,mobile_app,completed,card,421.09,27.22,393.87
O0015950,2023-06-27,C003970,,Cyprus,web,completed,card,252.16,2.52,249.64
O0015951,2025-09-23,C001175,,Serbia,mobile_app,cancelled,card,567.7,11.03,556.67
O0015952,2024-02-02,C008224,,Cyprus,mobile_app,completed,card,729.5,1.12,728.38
O0015953,2024-04-11,C009845,,Cyprus,mobile_app,completed,card,368.75,8.83,359.92
O0015954,2024-12-30,C003132,,Cyprus,marketplace,completed,wallet,103.95,7.01,96.94
O0015955,2023-09-10,C010836,,Cyprus,web,completed,wallet,416.48,0,416.48
O0015956,2024-08-23,C006562,,Cyprus,mobile_app,completed,wallet,247.21,0,247.21
O0015957,2023-11-25,C007436,,Serbia,mobile_app,completed,card,813.54,49.98,763.56
O0015958,2023-11-08,C009487,,Cyprus,mobile_app,completed,card,616.31,7.48,608.83
O0015959,2025-04-24,C011239,S018,Cyprus,store,completed,card,2165.78,69.55,2096.23
O0015960,2025-04-30,C007934,S002,Serbia,store,refunded,cash,2350.29,96.36,2253.93
O0015961,2025-05-23,C003487,,Cyprus,mobile_app,completed,card,520.99,11.35,509.64
O0015962,2023-04-05,C008013,,Serbia,web,completed,wallet,62.18,2.49,59.69
O0015963,2025-12-09,C008650,,Serbia,web,completed,card,78.29,6.01,72.28
O0015964,2024-08-02,C007687,,Serbia,web,completed,card,56.79,0,56.79
O0015965,2025-12-28,C009077,,Cyprus,web,cancelled,card,203.25,0,203.25
O0015966,2023-10-31,C000969,S003,Serbia,store,refunded,card,325.27,0,325.27
O0015967,2024-11-08,C006375,,Cyprus,web,refunded,card,675.24,43.42,631.82
O0015968,2023-09-28,C009374,,Serbia,mobile_app,completed,wallet,176.74,0,176.74
O0015969,2023-01-22,C010943,S015,Cyprus,store,completed,card,310.84,9.14,301.7
O0015970,2023-10-27,C011580,S018,Cyprus,store,completed,card,26.01,0,26.01
O0015971,2025-08-04,C010135,S005,Serbia,store,completed,card,95.91,0.59,95.32
O0015972,2025-10-13,C005586,,Serbia,mobile_app,completed,card,750.54,52.54,698
O0015973,2025-11-03,C006470,,Cyprus,web,completed,card,92,7.36,84.64
O0015974,2024-10-04,C010205,,Serbia,web,completed,card,276.63,0,276.63
O0015975,2025-12-28,C004802,,Serbia,web,completed,card,8.84,0,8.84
O0015976,2023-04-23,C002005,,Serbia,marketplace,completed,bank_transfer,65.34,0,65.34
O0015977,2025-02-04,C006998,,Cyprus,mobile_app,completed,wallet,67.63,0.25,67.38
O0015978,2025-12-23,C005055,,Cyprus,marketplace,completed,card,61.88,11.14,50.74
O0015979,2025-10-14,C003840,S008,Cyprus,store,completed,wallet,81.27,0,81.27
O0015980,2024-07-28,C000653,,Serbia,marketplace,completed,bank_transfer,1688.06,0,1688.06
O0015981,2024-07-30,C008600,,Serbia,marketplace,completed,card,440.52,4.28,436.24
O0015982,2025-06-23,C008731,,Cyprus,web,completed,card,765.8,0,765.8
O0015983,2025-06-08,C011145,,Cyprus,marketplace,completed,card,580.25,21.68,558.57
O0015984,2023-12-03,C000930,S005,Serbia,store,refunded,card,93.88,12.96,80.92
O0015985,2025-05-30,C006830,,Cyprus,mobile_app,completed,bank_transfer,1051.93,73.05,978.88
O0015986,2024-06-08,C010624,S017,Cyprus,store,completed,card,74.48,1.6,72.88
O0015987,2023-08-02,C002718,,Cyprus,marketplace,completed,card,70.74,0,70.74
O0015988,2024-05-07,C008714,,Serbia,web,completed,card,12.54,0,12.54
O0015989,2025-01-23,C008937,,Cyprus,web,completed,card,137.1,3.42,133.68
O0015990,2024-08-04,C007637,,Serbia,mobile_app,completed,card,204.68,16.37,188.31
O0015991,2023-01-21,C005702,,Serbia,marketplace,completed,wallet,125.85,0.53,125.32
O0015992,2023-12-13,C002971,,Cyprus,mobile_app,completed,wallet,94.48,0,94.48
O0015993,2023-09-05,C006716,,Serbia,web,completed,bank_transfer,335.7,0,335.7
O0015994,2024-11-12,C010955,S005,Serbia,store,cancelled,card,473.51,0,473.51
O0015995,2024-11-17,C009327,,Serbia,web,completed,bank_transfer,169.71,0,169.71
O0015996,2023-06-23,C009173,,Serbia,mobile_app,completed,card,81.81,0.82,80.99
O0015997,2023-07-30,C004386,,Serbia,web,completed,wallet,685.57,16.79,668.78
O0015998,2024-02-14,C010688,,Cyprus,web,completed,card,61.38,0,61.38
O0015999,2023-12-26,C006563,,Cyprus,web,completed,wallet,67.66,2.07,65.59
O0016000,2025-06-22,C001089,,Cyprus,mobile_app,completed,card,118.2,0,118.2
O0016001,2025-09-22,C009088,,Cyprus,marketplace,completed,card,71.92,1.44,70.48
O0016002,2024-09-13,C010560,,Serbia,marketplace,completed,wallet,423.9,0,423.9
O0016003,2024-09-17,C000087,,Serbia,mobile_app,completed,card,645.62,0,645.62
O0016004,2024-04-25,C001314,S008,Cyprus,store,completed,card,40.76,1.63,39.13
O0016005,2023-03-03,C009875,S010,Serbia,store,completed,cash,486.1,9.2,476.9
O0016006,2024-02-23,C011868,,Serbia,web,completed,wallet,122.79,0,122.79
O0016007,2024-04-23,,,Serbia,web,completed,card,86.33,6.09,80.24
O0016008,2024-03-01,C003913,S009,Cyprus,store,completed,card,85.88,0,85.88
O0016009,2024-03-01,C004173,,Cyprus,marketplace,completed,wallet,29.96,0.44,29.52
O0016010,2025-11-09,C005221,S015,Cyprus,store,completed,card,94.61,0,94.61
O0016011,2024-06-27,C002664,S012,Serbia,store,completed,card,171.75,4.28,167.47
O0016012,2025-12-31,C004276,,Serbia,web,completed,card,68.68,0,68.68
O0016013,2025-07-17,C002673,S017,Cyprus,store,completed,cash,44.49,0,44.49
O0016014,2025-10-07,C001617,,Serbia,mobile_app,completed,card,182.8,16.45,166.35
O0016015,2025-08-12,C009720,,Cyprus,mobile_app,completed,card,1468.24,14.68,1453.56
O0016016,2023-11-16,C010463,,Serbia,web,completed,card,417.53,15.54,401.99
O0016017,2025-04-08,C008095,,Cyprus,web,completed,card,519.46,0,519.46
O0016018,2023-04-08,C001740,S009,Cyprus,store,completed,card,17.53,0.18,17.35
O0016019,2024-09-13,C006477,S011,Cyprus,store,completed,cash,78.73,0,78.73
O0016020,2024-07-23,C008419,,Cyprus,marketplace,completed,card,91.38,0,91.38
O0016021,2023-12-03,C008788,,Serbia,web,completed,card,96.32,0,96.32
O0016022,2023-07-01,C011422,,Serbia,web,completed,wallet,794.14,71.47,722.67
O0016023,2023-09-07,C011044,S010,Serbia,store,completed,cash,114.5,1.68,112.82
O0016024,2025-02-05,C005729,,Serbia,mobile_app,completed,wallet,95.24,0,95.24
O0016025,2025-11-19,,,Cyprus,web,completed,wallet,26.42,0,26.42
O0016026,2025-04-10,C006499,,Serbia,web,completed,card,400.4,18.02,382.38
O0016027,2023-11-16,C000395,S006,Cyprus,store,completed,card,26.13,0,26.13
O0016028,2024-12-02,C003979,,Cyprus,web,completed,wallet,1601.1,15.6,1585.5
O0016029,2025-08-12,,,Cyprus,marketplace,completed,wallet,1505.97,0,1505.97
