order_item_id,order_id,product_id,quantity,unit_price_eur,discount_pct,line_net_amount_eur
I00023346,O0011769,P0028,1,348.32,0.05,330.9
I00023347,O0011770,P0125,1,84.88,0,84.88
I00023348,O0011770,P0129,1,23.33,0.1,21
I00023349,O0011770,P0120,1,10,0.05,9.5
I00023350,O0011771,P0010,1,85.1,0,85.1
I00023351,O0011772,P0213,1,105.52,0,105.52
I00023352,O0011772,P0076,1,8.28,0.09,7.53
I00023353,O0011773,P0022,2,59.06,0.03,114.58
I00023354,O0011773,P0067,1,166.6,0.08,153.27
I00023355,O0011773,P0112,1,112.14,0.01,111.02
I00023356,O0011774,P0024,1,100.02,0,100.02
I00023357,O0011774,P0022,1,62.64,0,62.64
I00023358,O0011775,P0039,1,18.35,0,18.35
I00023359,O0011775,P0151,1,79.32,0,79.32
I00023360,O0011776,P0013,1,9.8,0.02,9.6
I00023361,O0011777,P0230,2,237.2,0.12,417.47
I00023362,O0011777,P0075,2,12.49,0,24.98
I00023363,O0011777,P0170,2,73.86,0.09,134.43
I00023364,O0011777,P0184,1,98.59,0,98.59
I00023365,O0011778,P0214,1,36.54,0,36.54
I00023366,O0011779,P0089,1,11.38,0,11.38
I00023367,O0011780,P0013,1,9.52,0,9.52
I00023368,O0011780,P0101,2,20.08,0,40.16
I00023369,O0011780,P0021,1,6.78,0,6.78
I00023370,O0011780,P0015,1,294.31,0,294.31
I00023371,O0011781,P0211,1,270.16,0.01,267.46
I00023372,O0011782,P0093,1,55.03,0,55.03
I00023373,O0011783,P0207,1,82.24,0,82.24
I00023374,O0011784,P0073,1,8.25,0,8.25
I00023375,O0011784,P0050,1,195.56,0,195.56
I00023376,O0011785,P0111,1,49.1,0,49.1
I00023377,O0011786,P0018,1,10.18,0,10.18
I00023378,O0011786,P0030,1,64.73,0,64.73
I00023379,O0011787,P0117,2,43.59,0,87.18
I00023380,O0011788,P0186,1,56.41,0,56.41
I00023381,O0011788,P0196,1,119.16,0.02,116.78
I00023382,O0011788,P0048,1,29.84,0,29.84
I00023383,O0011788,P0199,1,235.94,0.05,224.14
I00023384,O0011789,P0036,1,119.87,0,119.87
I00023385,O0011789,P0111,3,49.11,0,147.33
I00023386,O0011789,P0058,1,37.64,0,37.64
I00023387,O0011790,P0015,1,299.56,0,299.56
I00023388,O0011791,P0051,1,39.44,0.06,37.07
I00023389,O0011791,P0080,1,57.83,0,57.83
I00023390,O0011791,P0088,1,66.35,0.08,61.04
I00023391,O0011792,P0144,1,556.46,0.08,511.94
I00023392,O0011792,P0135,1,132.75,0.1,119.47
I00023393,O0011793,P0109,1,87.54,0,87.54
I00023394,O0011793,P0038,1,69.95,0,69.95
I00023395,O0011793,P0133,1,28.82,0,28.82
I00023396,O0011794,P0108,2,297.77,0.03,577.67
I00023397,O0011794,P0118,1,244.08,0,244.08
I00023398,O0011794,P0042,2,17.36,0,34.72
I00023399,O0011795,P0188,2,58.63,0.05,111.4
I00023400,O0011796,P0029,2,22.92,0,45.84
I00023401,O0011797,P0017,1,192.64,0,192.64
I00023402,O0011797,P0065,1,591.13,0.1,532.02
I00023403,O0011797,P0128,1,644.74,0,644.74
I00023404,O0011797,P0069,1,78.81,0.02,77.23
I00023405,O0011798,P0215,1,211.18,0.07,196.4
I00023406,O0011798,P0175,1,143.01,0.08,131.57
I00023407,O0011798,P0200,1,202.81,0,202.81
I00023408,O0011799,P0152,1,386.41,0,386.41
I00023409,O0011799,P0058,1,37.39,0.03,36.27
I00023410,O0011800,P0190,1,56.37,0,56.37
I00023411,O0011801,P0150,2,80.51,0.04,154.58
I00023412,O0011802,P0233,1,90.53,0.09,82.38
I00023413,O0011802,P0106,1,578.27,0,578.27
I00023414,O0011803,P0025,2,16.83,0.15,28.61
I00023415,O0011804,P0223,1,84.96,0.01,84.11
I00023416,O0011804,P0110,1,779.3,0,779.3
I00023417,O0011805,P0089,3,11.58,0.06,32.66
I00023418,O0011805,P0140,1,14.07,0.09,12.8
I00023419,O0011806,P0182,2,123.83,0,247.66
I00023420,O0011806,P0208,1,65.68,0,65.68
I00023421,O0011806,P0104,1,20.13,0,20.13
I00023422,O0011806,P0035,2,25.39,0,50.78
I00023423,O0011807,P0166,1,562.45,0,562.45
I00023424,O0011808,P0029,1,23.8,0,23.8
I00023425,O0011808,P0194,1,47.25,0.03,45.83
I00023426,O0011808,P0149,1,79.01,0.06,74.27
I00023427,O0011808,P0093,1,53.91,0.04,51.75
I00023428,O0011809,P0121,1,85.71,0,85.71
I00023429,O0011810,P0044,1,38.21,0,38.21
I00023430,O0011810,P0142,1,142.65,0,142.65
I00023431,O0011811,P0083,1,77.73,0,77.73
I00023432,O0011812,P0049,1,77.57,0.01,76.79
I00023433,O0011813,P0067,1,164.07,0.08,150.94
I00023434,O0011814,P0179,1,355.59,0,355.59
I00023435,O0011814,P0183,2,12.5,0,25
I00023436,O0011814,P0095,1,37.85,0,37.85
I00023437,O0011814,P0068,2,13.81,0.03,26.79
I00023438,O0011815,P0114,1,114.14,0.01,113
I00023439,O0011815,P0123,1,85.04,0.04,81.64
I00023440,O0011816,P0003,2,62.8,0,125.6
I00023441,O0011817,P0227,2,59.72,0,119.44
I00023442,O0011817,P0170,1,78.54,0.09,71.47
I00023443,O0011818,P0227,2,57.25,0,114.5
I00023444,O0011818,P0211,1,259,0,259
I00023445,O0011819,P0073,2,7.85,0.1,14.13
I00023446,O0011819,P0231,1,35.57,0,35.57
I00023447,O0011820,P0044,1,38.64,0.05,36.71
I00023448,O0011821,P0218,2,18.24,0,36.48
I00023449,O0011821,P0135,1,131.83,0.09,119.97
I00023450,O0011821,P0185,1,28.29,0,28.29
I00023451,O0011822,P0216,1,59.22,0.05,56.26
I00023452,O0011822,P0002,1,183.9,0,183.9
I00023453,O0011823,P0175,1,146.32,0,146.32
I00023454,O0011824,P0149,1,80.13,0,80.13
I00023455,O0011825,P0134,1,331.34,0,331.34
I00023456,O0011825,P0198,1,60.08,0.09,54.67
I00023457,O0011826,P0056,1,145.92,0,145.92
I00023458,O0011826,P0184,2,103.43,0,206.86
I00023459,O0011826,P0234,1,401.93,0,401.93
I00023460,O0011827,P0140,1,14.28,0,14.28
I00023461,O0011828,P0027,1,87.89,0,87.89
I00023462,O0011828,P0051,1,40.01,0.11,35.61
I00023463,O0011828,P0109,2,84.16,0.01,166.64
I00023464,O0011829,P0084,1,37.35,0.04,35.86
I00023465,O0011830,P0020,1,41.02,0,41.02
I00023466,O0011831,P0176,1,218.02,0.08,200.58
I00023467,O0011832,P0134,1,337.57,0.01,334.19
I00023468,O0011832,P0235,2,760.75,0.04,1460.64
I00023469,O0011833,P0176,1,227.77,0,227.77
I00023470,O0011834,P0013,1,9.61,0.06,9.03
I00023471,O0011834,P0058,1,39.52,0,39.52
I00023472,O0011835,P0071,1,105.66,0,105.66
I00023473,O0011836,P0034,1,27.74,0.13,24.13
I00023474,O0011836,P0092,1,7.7,0.14,6.62
I00023475,O0011837,P0120,4,10.21,0,40.84
I00023476,O0011838,P0039,1,17.96,0,17.96
I00023477,O0011838,P0019,1,381.07,0.09,346.77
I00023478,O0011839,P0139,2,135.54,0,271.08
I00023479,O0011839,P0163,1,127.94,0.08,117.7
I00023480,O0011839,P0118,1,245.46,0.01,243.01
I00023481,O0011839,P0085,1,256.37,0,256.37
I00023482,O0011839,P0175,4,142.42,0,569.68
I00023483,O0011840,P0234,2,411.33,0.07,765.07
I00023484,O0011840,P0018,1,9.92,0,9.92
I00023485,O0011841,P0160,1,56.03,0.02,54.91
I00023486,O0011841,P0017,1,182.09,0,182.09
I00023487,O0011842,P0177,1,81.34,0,81.34
I00023488,O0011842,P0131,1,6.93,0,6.93
I00023489,O0011842,P0060,1,10.45,0.04,10.03
I00023490,O0011843,P0174,1,44.62,0,44.62
I00023491,O0011843,P0051,2,41.59,0,83.18
I00023492,O0011844,P0153,3,47.94,0,143.82
I00023493,O0011844,P0138,1,10.18,0.07,9.47
I00023494,O0011845,P0113,1,432.85,0.05,411.21
I00023495,O0011846,P0063,1,729.85,0,729.85
I00023496,O0011847,P0090,1,25.03,0,25.03
I00023497,O0011848,P0231,1,37.53,0.03,36.4
I00023498,O0011848,P0204,3,216.51,0.03,630.04
I00023499,O0011849,P0192,1,26.93,0.09,24.51
I00023500,O0011850,P0085,1,262.65,0,262.65
I00023501,O0011851,P0019,1,377.33,0.07,350.92
I00023502,O0011852,P0008,1,39.46,0.07,36.7
I00023503,O0011852,P0228,2,60.2,0,120.4
I00023504,O0011852,P0032,1,53.14,0,53.14
I00023505,O0011853,P0181,1,261.83,0,261.83
I00023506,O0011854,P0100,1,1.64,0,1.64
I00023507,O0011855,P0140,1,14.06,0,14.06
I00023508,O0011856,P0175,1,148.22,0.01,146.74
I00023509,O0011856,P0034,1,27.75,0.01,27.47
I00023510,O0011857,P0017,1,189.91,0,189.91
I00023511,O0011858,P0071,1,110.6,0,110.6
I00023512,O0011858,P0186,1,56.27,0,56.27
I00023513,O0011859,P0185,1,29.55,0.08,27.19
I00023514,O0011859,P0107,1,11.3,0.09,10.28
I00023515,O0011859,P0024,1,96.88,0,96.88
I00023516,O0011860,P0069,1,78.24,0,78.24
I00023517,O0011860,P0013,1,9.49,0,9.49
I00023518,O0011861,P0063,1,744.43,0.03,722.1
I00023519,O0011862,P0046,1,6.25,0,6.25
I00023520,O0011862,P0012,1,178.85,0,178.85
I00023521,O0011863,P0177,1,81.89,0,81.89
I00023522,O0011863,P0193,1,50.51,0,50.51
I00023523,O0011864,P0086,1,123.82,0.16,104.01
I00023524,O0011864,P0120,1,9.95,0,9.95
I00023525,O0011864,P0012,1,186.68,0,186.68
I00023526,O0011864,P0055,1,100.53,0.02,98.52
I00023527,O0011865,P0227,1,60.5,0,60.5
I00023528,O0011865,P0216,1,58.77,0.04,56.42
I00023529,O0011866,P0051,2,40.93,0.05,77.77
I00023530,O0011866,P0215,1,207.39,0.05,197.02
I00023531,O0011866,P0011,1,139.82,0,139.82
I00023532,O0011866,P0154,1,95.49,0.01,94.54
I00023533,O0011866,P0068,2,12.94,0.02,25.36
I00023534,O0011867,P0024,3,100.73,0,302.19
I00023535,O0011867,P0164,1,65.62,0,65.62
I00023536,O0011867,P0112,1,106.57,0,106.57
I00023537,O0011868,P0106,1,579.62,0,579.62
I00023538,O0011869,P0004,1,39.41,0.13,34.29
I00023539,O0011870,P0036,1,113.96,0,113.96
I00023540,O0011870,P0049,1,82.37,0,82.37
I00023541,O0011871,P0227,2,58.06,0,116.12
I00023542,O0011871,P0053,1,9.82,0.05,9.33
I00023543,O0011871,P0082,1,14.29,0,14.29
I00023544,O0011871,P0150,1,82.92,0.04,79.6
I00023545,O0011872,P0103,1,102.17,0,102.17
I00023546,O0011873,P0133,2,27.38,0,54.76
I00023547,O0011873,P0089,1,11.6,0,11.6
I00023548,O0011873,P0036,2,116.82,0.04,224.29
I00023549,O0011874,P0201,2,8.35,0,16.7
I00023550,O0011875,P0069,1,81.59,0,81.59
I00023551,O0011876,P0187,3,228.09,0.09,622.69
I00023552,O0011877,P0102,2,218.1,0,436.2
I00023553,O0011877,P0179,1,357.66,0.09,325.47
I00023554,O0011877,P0006,1,101.62,0.05,96.54
I00023555,O0011877,P0061,1,21.25,0,21.25
I00023556,O0011877,P0001,2,129.32,0,258.64
I00023557,O0011877,P0064,1,63.16,0,63.16
I00023558,O0011878,P0116,2,71.15,0,142.3
I00023559,O0011879,P0146,1,34.33,0,34.33
I00023560,O0011879,P0013,1,9.56,0.04,9.18
I00023561,O0011880,P0097,1,9.89,0.05,9.4
I00023562,O0011881,P0214,1,37.28,0.03,36.16
I00023563,O0011882,P0082,1,15.2,0.02,14.9
I00023564,O0011882,P0204,1,211.03,0,211.03
I00023565,O0011883,P0067,1,173.04,0,173.04
I00023566,O0011883,P0141,1,244.54,0,244.54
I00023567,O0011883,P0150,2,86.83,0.02,170.19
I00023568,O0011884,P0040,1,27.66,0,27.66
I00023569,O0011885,P0169,1,56.83,0.04,54.56
I00023570,O0011886,P0201,1,7.95,0,7.95
I00023571,O0011886,P0120,1,9.91,0,9.91
I00023572,O0011887,P0038,1,69.02,0,69.02
I00023573,O0011888,P0055,1,106.01,0,106.01
I00023574,O0011888,P0088,1,66.23,0.05,62.92
I00023575,O0011888,P0019,1,363.46,0,363.46
I00023576,O0011889,P0148,1,74.71,0,74.71
I00023577,O0011889,P0199,2,224.93,0,449.86
I00023578,O0011889,P0104,1,20.86,0.12,18.36
I00023579,O0011890,P0009,1,63.26,0.03,61.36
I00023580,O0011891,P0152,1,376.97,0,376.97
I00023581,O0011892,P0125,1,83.53,0,83.53
I00023582,O0011893,P0183,1,12.53,0.05,11.9
I00023583,O0011894,P0164,1,68.79,0,68.79
I00023584,O0011894,P0106,1,604.32,0,604.32
I00023585,O0011895,P0144,2,556.29,0,1112.58
I00023586,O0011895,P0109,1,83.14,0,83.14
I00023587,O0011896,P0038,1,70.24,0,70.24
I00023588,O0011897,P0232,1,11.47,0.01,11.36
I00023589,O0011898,P0066,1,184.52,0.06,173.45
I00023590,O0011898,P0053,1,9.26,0.05,8.8
I00023591,O0011899,P0201,1,8.17,0.11,7.27
I00023592,O0011899,P0124,1,15.83,0.14,13.61
I00023593,O0011900,P0041,1,90.48,0,90.48
I00023594,O0011900,P0070,1,84.31,0,84.31
I00023595,O0011900,P0020,1,39.22,0,39.22
I00023596,O0011901,P0056,1,142.91,0.09,130.05
I00023597,O0011902,P0234,1,401.97,0,401.97
I00023598,O0011902,P0063,1,746.07,0.01,738.61
I00023599,O0011903,P0214,1,38.5,0,38.5
I00023600,O0011903,P0193,1,52.55,0,52.55
I00023601,O0011903,P0089,1,11.51,0,11.51
I00023602,O0011904,P0156,1,26.29,0.01,26.03
I00023603,O0011904,P0138,1,10.12,0.01,10.02
I00023604,O0011905,P0010,1,79.57,0.01,78.77
I00023605,O0011905,P0001,1,132.14,0,132.14
I00023606,O0011906,P0192,2,27.24,0,54.48
I00023607,O0011907,P0073,1,8.31,0.04,7.98
I00023608,O0011907,P0206,1,57.69,0,57.69
I00023609,O0011907,P0143,1,71.19,0.04,68.34
I00023610,O0011908,P0157,1,86.79,0,86.79
I00023611,O0011909,P0176,1,228.51,0,228.51
I00023612,O0011910,P0046,1,6.54,0,6.54
I00023613,O0011910,P0180,1,87.9,0.11,78.23
I00023614,O0011911,P0178,1,3.57,0.03,3.46
I00023615,O0011911,P0079,2,21.84,0.1,39.31
I00023616,O0011912,P0078,1,84.98,0,84.98
I00023617,O0011913,P0157,1,87.67,0,87.67
I00023618,O0011914,P0157,1,89.87,0,89.87
I00023619,O0011915,P0194,1,44.97,0,44.97
I00023620,O0011916,P0012,1,176.66,0,176.66
I00023621,O0011916,P0203,1,65.2,0.09,59.33
I00023622,O0011917,P0004,4,41.47,0.07,154.27
I00023623,O0011917,P0093,1,55.6,0,55.6
I00023624,O0011917,P0226,2,9.65,0,19.3
I00023625,O0011917,P0191,1,77.05,0,77.05
I00023626,O0011918,P0201,2,8.55,0,17.1
I00023627,O0011918,P0055,1,102.64,0,102.64
I00023628,O0011919,P0205,1,109.33,0,109.33
I00023629,O0011919,P0153,2,45.62,0.04,87.59
I00023630,O0011920,P0110,1,801.72,0,801.72
I00023631,O0011920,P0227,1,59.29,0,59.29
I00023632,O0011920,P0142,1,142.26,0.1,128.03
I00023633,O0011921,P0042,2,16.85,0.02,33.03
I00023634,O0011921,P0172,1,80.19,0,80.19
I00023635,O0011921,P0021,1,6.87,0.12,6.05
I00023636,O0011922,P0039,1,18.28,0.04,17.55
I00023637,O0011923,P0114,2,121.53,0,243.06
I00023638,O0011923,P0087,1,83.31,0,83.31
I00023639,O0011923,P0170,1,78.73,0.02,77.16
I00023640,O0011923,P0075,3,12.42,0.01,36.89
I00023641,O0011924,P0006,1,100.06,0,100.06
I00023642,O0011924,P0021,1,6.67,0,6.67
I00023643,O0011925,P0233,1,92.07,0,92.07
I00023644,O0011925,P0131,2,6.72,0,13.44
I00023645,O0011926,P0048,1,30.93,0,30.93
I00023646,O0011927,P0175,1,150.08,0,150.08
I00023647,O0011928,P0075,1,12.42,0,12.42
I00023648,O0011928,P0015,1,291.14,0.03,282.41
I00023649,O0011929,P0143,1,70.06,0,70.06
I00023650,O0011929,P0088,2,65.02,0,130.04
I00023651,O0011929,P0185,1,27.81,0.04,26.7
I00023652,O0011929,P0036,1,119.35,0,119.35
I00023653,O0011930,P0081,1,10.35,0,10.35
I00023654,O0011931,P0019,1,387.37,0.06,364.13
I00023655,O0011931,P0074,1,12.75,0,12.75
I00023656,O0011932,P0039,1,17.33,0,17.33
I00023657,O0011932,P0060,3,10.38,0,31.14
I00023658,O0011932,P0040,1,26.48,0,26.48
I00023659,O0011933,P0188,1,58.82,0.03,57.06
I00023660,O0011933,P0190,1,56.41,0,56.41
I00023661,O0011934,P0043,1,8.02,0.03,7.78
I00023662,O0011935,P0054,1,771.5,0.03,748.35
I00023663,O0011935,P0105,1,52.34,0,52.34
I00023664,O0011936,P0031,1,273.35,0,273.35
I00023665,O0011936,P0039,1,17.13,0,17.13
I00023666,O0011936,P0110,1,803.84,0,803.84
I00023667,O0011936,P0110,1,810.84,0,810.84
I00023668,O0011936,P0040,1,27.43,0,27.43
I00023669,O0011937,P0045,1,60.79,0,60.79
I00023670,O0011938,P0117,1,43.48,0,43.48
I00023671,O0011939,P0030,1,66.31,0.01,65.65
I00023672,O0011940,P0034,1,28.42,0,28.42
I00023673,O0011941,P0027,1,92.58,0.03,89.8
I00023674,O0011941,P0162,1,106.87,0.04,102.6
I00023675,O0011941,P0165,1,38.85,0.09,35.35
I00023676,O0011942,P0197,1,13.34,0,13.34
I00023677,O0011943,P0212,1,81.77,0,81.77
I00023678,O0011944,P0123,1,88.89,0,88.89
I00023679,O0011945,P0186,2,58.84,0,117.68
I00023680,O0011946,P0073,1,8.34,0,8.34
I00023681,O0011946,P0167,1,56.68,0.02,55.55
I00023682,O0011946,P0066,1,182.55,0,182.55
I00023683,O0011946,P0140,1,13.52,0,13.52
I00023684,O0011946,P0126,1,200.86,0,200.86
I00023685,O0011946,P0209,1,72.35,0,72.35
I00023686,O0011947,P0009,1,65.4,0,65.4
I00023687,O0011947,P0151,1,84.63,0,84.63
I00023688,O0011948,P0218,1,18.98,0.03,18.41
I00023689,O0011948,P0236,1,227.94,0.02,223.38
I00023690,O0011948,P0237,1,53.86,0.09,49.01
I00023691,O0011949,P0101,1,19.49,0,19.49
I00023692,O0011950,P0197,1,12.61,0.06,11.85
I00023693,O0011950,P0069,3,77.47,0,232.41
I00023694,O0011950,P0099,2,109.56,0.07,203.78
I00023695,O0011951,P0054,1,745.06,0,745.06
I00023696,O0011952,P0216,1,57.91,0,57.91
I00023697,O0011952,P0169,1,56.24,0.1,50.62
I00023698,O0011952,P0033,1,161.97,0.09,147.39
I00023699,O0011952,P0218,1,19.27,0,19.27
I00023700,O0011953,P0182,1,125.63,0.02,123.12
I00023701,O0011953,P0180,1,89.21,0,89.21
I00023702,O0011953,P0129,1,22.96,0.01,22.73
I00023703,O0011953,P0078,1,86.3,0,86.3
I00023704,O0011954,P0201,1,8.36,0,8.36
I00023705,O0011954,P0020,1,38.85,0,38.85
I00023706,O0011954,P0221,1,5.21,0.07,4.85
I00023707,O0011954,P0169,1,56.74,0,56.74
I00023708,O0011955,P0124,3,15.81,0,47.43
I00023709,O0011956,P0106,1,612.21,0,612.21
I00023710,O0011956,P0202,2,46.69,0,93.38
I00023711,O0011957,P0138,1,10.19,0,10.19
I00023712,O0011957,P0138,1,9.76,0.02,9.56
I00023713,O0011957,P0149,2,82.62,0.07,153.67
I00023714,O0011958,P0044,1,37.72,0.03,36.59
I00023715,O0011958,P0069,1,78.21,0.07,72.74
I00023716,O0011959,P0159,1,106.75,0,106.75
I00023717,O0011960,P0170,3,79.11,0,237.33
I00023718,O0011961,P0092,1,7.62,0,7.62
I00023719,O0011962,P0090,1,26.01,0.16,21.85
I00023720,O0011962,P0200,1,199.53,0.11,177.58
I00023721,O0011963,P0034,1,28,0.11,24.92
I00023722,O0011963,P0022,1,62.19,0,62.19
I00023723,O0011963,P0224,1,37.07,0,37.07
I00023724,O0011964,P0085,1,257.02,0.04,246.74
I00023725,O0011964,P0037,2,139.3,0.07,259.1
I00023726,O0011965,P0175,1,142.55,0,142.55
I00023727,O0011965,P0159,1,100.65,0,100.65
I00023728,O0011966,P0139,2,132.69,0,265.38
I00023729,O0011967,P0153,1,46.41,0.09,42.23
I00023730,O0011968,P0063,4,758.66,0,3034.64
I00023731,O0011969,P0125,1,88.76,0.06,83.43
I00023732,O0011969,P0156,1,26.16,0.03,25.38
I00023733,O0011969,P0043,1,7.87,0,7.87
I00023734,O0011969,P0065,1,576.72,0,576.72
I00023735,O0011970,P0135,1,128.54,0.01,127.25
I00023736,O0011970,P0136,1,59.46,0.09,54.11
I00023737,O0011970,P0211,2,265.4,0,530.8
I00023738,O0011970,P0130,1,108.8,0,108.8
I00023739,O0011971,P0039,1,17.81,0.09,16.21
I00023740,O0011971,P0040,1,26.66,0.05,25.33
I00023741,O0011972,P0155,3,28.99,0,86.97
I00023742,O0011972,P0183,1,12.55,0.1,11.29
I00023743,O0011972,P0003,1,62.72,0,62.72
I00023744,O0011973,P0160,3,57.84,0,173.52
I00023745,O0011974,P0100,2,1.72,0.09,3.13
I00023746,O0011974,P0163,1,126.86,0.04,121.79
I00023747,O0011975,P0202,1,43.43,0.04,41.69
I00023748,O0011976,P0014,2,236.52,0,473.04
I00023749,O0011976,P0110,1,820.21,0.04,787.4
I00023750,O0011976,P0135,1,125.42,0.01,124.17
I00023751,O0011976,P0168,1,75.79,0.01,75.03
I00023752,O0011977,P0226,1,10.09,0,10.09
I00023753,O0011978,P0128,1,678.67,0,678.67
I00023754,O0011978,P0224,1,34.44,0,34.44
I00023755,O0011979,P0107,1,12.11,0,12.11
I00023756,O0011979,P0217,3,4.12,0.01,12.24
I00023757,O0011980,P0031,1,266.86,0,266.86
I00023758,O0011981,P0098,1,638.33,0,638.33
I00023759,O0011982,P0230,1,224.82,0.06,211.33
I00023760,O0011983,P0014,2,240.41,0.06,451.97
I00023761,O0011984,P0171,1,13,0,13
I00023762,O0011985,P0109,1,85.19,0.01,84.34
I00023763,O0011986,P0015,1,302.86,0.05,287.72
I00023764,O0011986,P0122,1,405.91,0,405.91
I00023765,O0011986,P0118,1,239.83,0,239.83
I00023766,O0011987,P0062,1,4.88,0,4.88
I00023767,O0011988,P0003,1,62.7,0,62.7
I00023768,O0011989,P0163,2,134.32,0,268.64
I00023769,O0011989,P0222,2,11.25,0,22.5
I00023770,O0011989,P0048,1,31.38,0.09,28.56
I00023771,O0011989,P0205,1,108.52,0.02,106.35
I00023772,O0011990,P0126,2,194.92,0.01,385.94
I00023773,O0011990,P0072,1,36.35,0,36.35
I00023774,O0011991,P0037,1,142.99,0.07,132.98
I00023775,O0011991,P0229,2,27.85,0.03,54.03
I00023776,O0011991,P0145,1,17.33,0,17.33
I00023777,O0011991,P0081,1,9.98,0,9.98
I00023778,O0011991,P0011,1,130.5,0,130.5
I00023779,O0011991,P0221,1,5.59,0.05,5.31
I00023780,O0011992,P0098,1,663.8,0.09,604.06
I00023781,O0011993,P0182,1,128.49,0.01,127.21
I00023782,O0011994,P0143,1,71.91,0.09,65.44
I00023783,O0011994,P0065,1,575.59,0.01,569.83
I00023784,O0011994,P0196,1,122.75,0,122.75
I00023785,O0011994,P0182,3,128.05,0,384.15
I00023786,O0011995,P0095,2,38.09,0,76.18
I00023787,O0011996,P0002,1,175.29,0,175.29
I00023788,O0011997,P0128,1,660.97,0,660.97
I00023789,O0011998,P0087,1,83.92,0,83.92
I00023790,O0011999,P0112,1,108.92,0.09,99.12
I00023791,O0011999,P0217,1,3.97,0,3.97
I00023792,O0011999,P0049,1,81.61,0,81.61
I00023793,O0012000,P0055,1,104.11,0,104.11
I00023794,O0012001,P0177,1,80.78,0,80.78
I00023795,O0012001,P0214,2,37,0,74
I00023796,O0012002,P0213,1,104.07,0.09,94.7
I00023797,O0012003,P0181,3,254.58,0,763.74
I00023798,O0012004,P0216,1,57.05,0.1,51.34
I00023799,O0012005,P0176,1,234.5,0,234.5
I00023800,O0012006,P0108,2,293.89,0,587.78
I00023801,O0012006,P0033,1,169.7,0.14,145.94
I00023802,O0012007,P0005,1,89.06,0,89.06
I00023803,O0012008,P0043,1,7.82,0,7.82
I00023804,O0012008,P0223,1,83.68,0.15,71.13
I00023805,O0012009,P0048,1,30.99,0.01,30.68
I00023806,O0012009,P0201,1,8.19,0.05,7.78
I00023807,O0012010,P0053,1,9.54,0,9.54
I00023808,O0012010,P0131,1,6.85,0,6.85
I00023809,O0012011,P0136,2,59.58,0.02,116.78
I00023810,O0012012,P0144,1,526.2,0,526.2
I00023811,O0012012,P0203,4,68.22,0,272.88
I00023812,O0012012,P0017,1,194.62,0.02,190.73
I00023813,O0012012,P0139,1,133.96,0,133.96
I00023814,O0012012,P0227,1,60.89,0,60.89
I00023815,O0012012,P0125,3,87.98,0,263.94
I00023816,O0012013,P0074,2,13.07,0,26.14
I00023817,O0012013,P0096,1,101.24,0,101.24
I00023818,O0012013,P0086,1,122.39,0.06,115.05
I00023819,O0012013,P0009,1,65.72,0,65.72
I00023820,O0012014,P0012,4,186.42,0.07,693.48
I00023821,O0012015,P0029,1,23.67,0.02,23.2
I00023822,O0012015,P0122,1,408.99,0,408.99
I00023823,O0012015,P0142,1,132.61,0,132.61
I00023824,O0012015,P0046,1,6.49,0,6.49
I00023825,O0012016,P0008,1,40.52,0.02,39.71
I00023826,O0012016,P0217,1,4.21,0.06,3.96
I00023827,O0012016,P0152,1,392.48,0,392.48
I00023828,O0012017,P0139,1,133.4,0,133.4
I00023829,O0012017,P0194,2,47.19,0,94.38
I00023830,O0012018,P0089,1,11.44,0.09,10.41
I00023831,O0012019,P0139,1,128.36,0.1,115.52
I00023832,O0012020,P0177,1,84.71,0.07,78.78
I00023833,O0012021,P0094,1,44.1,0.04,42.34
I00023834,O0012022,P0007,1,94.02,0.09,85.56
I00023835,O0012023,P0130,1,104.2,0,104.2
I00023836,O0012023,P0081,1,9.79,0,9.79
I00023837,O0012024,P0137,1,745.09,0,745.09
I00023838,O0012024,P0164,2,67.88,0,135.76
I00023839,O0012024,P0004,1,40.58,0,40.58
I00023840,O0012024,P0212,1,82.52,0.11,73.44
I00023841,O0012025,P0063,1,718.95,0.08,661.43
I00023842,O0012026,P0190,1,53.94,0,53.94
I00023843,O0012027,P0107,1,12.01,0,12.01
I00023844,O0012027,P0071,1,106.64,0,106.64
I00023845,O0012028,P0199,1,238.8,0.09,217.31
I00023846,O0012029,P0018,1,9.79,0.04,9.4
I00023847,O0012030,P0083,1,81.91,0,81.91
I00023848,O0012030,P0229,2,29.49,0,58.98
I00023849,O0012031,P0027,1,88.26,0.02,86.49
I00023850,O0012031,P0100,1,1.71,0,1.71
I00023851,O0012031,P0144,1,547.86,0,547.86
I00023852,O0012032,P0064,1,63.29,0.08,58.23
I00023853,O0012032,P0214,1,37.78,0,37.78
I00023854,O0012033,P0145,1,17.31,0,17.31
I00023855,O0012033,P0145,1,16.95,0,16.95
I00023856,O0012034,P0085,1,249.83,0.04,239.84
I00023857,O0012035,P0115,1,75.07,0,75.07
I00023858,O0012036,P0066,1,180.74,0,180.74
I00023859,O0012036,P0029,1,23.21,0,23.21
I00023860,O0012037,P0214,1,37.94,0.14,32.63
I00023861,O0012038,P0066,1,187.75,0,187.75
I00023862,O0012038,P0018,1,9.82,0,9.82
I00023863,O0012038,P0152,1,394.44,0.02,386.55
I00023864,O0012039,P0223,1,87.26,0,87.26
I00023865,O0012040,P0033,1,170.97,0,170.97
I00023866,O0012040,P0229,1,28.53,0,28.53
