return_id,order_id,order_item_id,return_date,return_reason,refund_amount_eur,return_status
R0001519,O0021339,I00042343,2025-10-22,not_as_expected,469.46,approved
R0001520,O0021346,I00042357,2025-04-04,not_as_expected,89.25,rejected
R0001521,O0021376,I00042418,2023-10-08,not_as_expected,235.45,approved
R0001522,O0021398,I00042466,2025-02-28,not_as_expected,164.82,approved
R0001523,O0021407,I00042486,2024-01-10,damaged,11.48,approved
R0001524,O0021435,I00042554,2025-07-19,not_as_expected,30.88,approved
R0001525,O0021439,I00042560,2023-04-14,damaged,108.91,approved
R0001526,O0021440,I00042561,2025-07-10,not_as_expected,86.77,approved
R0001527,O0021449,I00042574,2024-07-08,wrong_size,2355,approved
R0001528,O0021481,I00042649,2024-10-19,damaged,42.17,approved
R0001529,O0021488,I00042661,2024-05-16,changed_mind,173.7,approved
R0001530,O0021491,I00042666,2025-01-09,not_as_expected,110.19,approved
R0001531,O0021532,I00042747,2024-12-19,damaged,70.57,approved
R0001532,O0021538,I00042755,2024-08-14,changed_mind,38.99,approved
R0001533,O0021539,I00042759,2025-01-28,not_as_expected,53.76,approved
R0001534,O0021549,I00042779,2024-01-26,wrong_size,101.54,approved
R0001535,O0021550,I00042780,2025-10-24,not_as_expected,81.99,approved
R0001536,O0021561,I00042807,2024-01-26,late_delivery,59.99,rejected
R0001537,O0021609,I00042896,2024-04-12,wrong_size,139.53,approved
R0001538,O0021615,I00042908,2024-05-16,late_delivery,78.23,rejected
R0001539,O0021621,I00042919,2023-07-25,wrong_size,780.54,approved
R0001540,O0021628,I00042931,2025-07-23,not_as_expected,330.66,approved
R0001541,O0021646,I00042968,2025-11-01,damaged,32.25,approved
R0001542,O0021669,I00043007,2024-10-24,damaged,153.68,approved
R0001543,O0021678,I00043027,2025-03-27,damaged,50.4,approved
R0001544,O0021683,I00043038,2024-03-30,not_as_expected,104.45,approved
R0001545,O0021684,I00043039,2024-01-02,late_delivery,62.13,approved
R0001546,O0021703,I00043074,2023-07-19,changed_mind,101.31,approved
R0001547,O0021719,I00043109,2025-07-07,damaged,77.94,approved
R0001548,O0021720,I00043110,2025-01-22,late_delivery,27.6,approved
R0001549,O0021726,I00043122,2026-01-15,not_as_expected,226.44,approved
R0001550,O0021727,I00043123,2024-03-30,wrong_size,59.43,rejected
R0001551,O0021730,I00043128,2024-06-18,not_as_expected,70.81,approved
R0001552,O0021745,I00043152,2024-09-24,damaged,9.53,approved
R0001553,O0021799,I00043252,2025-06-15,wrong_size,33.05,approved
R0001554,O0021814,I00043277,2024-02-05,changed_mind,18.85,rejected
R0001555,O0021839,I00043329,2024-06-14,not_as_expected,36.5,approved
R0001556,O0021850,I00043351,2024-10-22,damaged,9.37,approved
R0001557,O0021893,I00043441,2025-06-05,damaged,768.64,approved
R0001558,O0021898,I00043457,2024-11-02,changed_mind,366.66,approved
R0001559,O0021900,I00043463,2023-05-12,not_as_expected,31.58,approved
R0001560,O0021907,I00043477,2023-09-09,not_as_expected,5.4,approved
R0001561,O0021909,I00043486,2024-10-26,changed_mind,53.5,approved
R0001562,O0021915,I00043498,2024-04-19,changed_mind,217.5,approved
R0001563,O0021928,I00043529,2023-01-13,damaged,28.23,approved
R0001564,O0021931,I00043535,2025-09-01,not_as_expected,373.18,approved
R0001565,O0021937,I00043551,2025-12-11,not_as_expected,173.67,approved
R0001566,O0021943,I00043564,2025-03-29,changed_mind,8.74,approved
R0001567,O0021944,I00043567,2024-11-20,not_as_expected,125.18,approved
R0001568,O0021958,I00043600,2023-03-23,damaged,41.53,rejected
R0001569,O0021975,I00043636,2023-08-06,not_as_expected,117.85,approved
R0001570,O0021976,I00043637,2024-11-15,not_as_expected,27.86,approved
R0001571,O0021981,I00043646,2024-05-01,damaged,84.46,rejected
R0001572,O0022004,I00043687,2023-09-27,damaged,225.65,approved
R0001573,O0022009,I00043694,2024-12-20,changed_mind,104.38,approved
R0001574,O0022012,I00043699,2023-06-29,late_delivery,174.6,approved
R0001575,O0022026,I00043727,2023-06-10,late_delivery,96.54,approved
R0001576,O0022028,I00043734,2023-04-14,changed_mind,61.27,approved
R0001577,O0022031,I00043741,2025-10-17,changed_mind,65.66,approved
R0001578,O0022035,I00043746,2025-12-07,wrong_size,83.54,rejected
R0001579,O0022043,I00043773,2023-02-12,wrong_size,63.01,approved
R0001580,O0022055,I00043803,2025-11-24,late_delivery,55.99,approved
R0001581,O0022058,I00043808,2024-08-18,late_delivery,80.98,approved
R0001582,O0022073,I00043832,2023-03-01,wrong_size,83.92,rejected
R0001583,O0022076,I00043839,2024-06-21,changed_mind,259.35,approved
R0001584,O0022078,I00043851,2023-10-26,damaged,307.53,rejected
R0001585,O0022084,I00043866,2023-07-30,not_as_expected,619.23,approved
R0001586,O0022123,I00043943,2024-02-24,changed_mind,456.45,approved
R0001587,O0022137,I00043967,2023-07-17,wrong_size,5.2,approved
R0001588,O0022188,I00044087,2025-09-07,changed_mind,60.35,rejected
R0001589,O0022196,I00044105,2024-07-28,late_delivery,24.44,approved
R0001590,O0022197,I00044106,2023-04-05,not_as_expected,2.55,approved
R0001591,O0022220,I00044146,2025-04-12,changed_mind,1103.98,approved
R0001592,O0022243,I00044190,2023-10-11,late_delivery,70,approved
R0001593,O0022261,I00044224,2023-04-05,late_delivery,10.25,approved
R0001594,O0022269,I00044240,2023-03-11,not_as_expected,125.6,approved
R0001595,O0022272,I00044247,2024-12-20,damaged,68.49,approved
R0001596,O0022281,I00044264,2023-12-30,not_as_expected,110.08,approved
R0001597,O0022302,I00044304,2025-04-04,damaged,6.04,approved
R0001598,O0022307,I00044316,2025-05-17,wrong_size,42.76,approved
R0001599,O0022323,I00044347,2024-04-09,not_as_expected,13.16,approved
R0001600,O0022353,I00044406,2025-01-15,not_as_expected,9.96,approved
R0001601,O0022394,I00044497,2025-07-07,wrong_size,204.9,approved
R0001602,O0022405,I00044514,2024-04-09,wrong_size,705.7,approved
R0001603,O0022415,I00044536,2023-08-28,late_delivery,70,approved
R0001604,O0022435,I00044574,2023-12-13,not_as_expected,635.85,approved
R0001605,O0022453,I00044602,2024-03-21,damaged,26.68,approved
R0001606,O0022457,I00044610,2023-06-27,damaged,183.93,approved
R0001607,O0022482,I00044667,2023-07-24,not_as_expected,34.57,approved
R0001608,O0022490,I00044687,2024-08-05,changed_mind,137.8,approved
R0001609,O0022495,I00044698,2025-03-18,late_delivery,28.84,approved
R0001610,O0022511,I00044734,2025-07-14,changed_mind,15.88,approved
R0001611,O0022542,I00044796,2023-04-29,wrong_size,80.67,approved
R0001612,O0022552,I00044819,2025-11-26,late_delivery,11.17,approved
R0001613,O0022580,I00044878,2024-11-15,late_delivery,682.14,approved
R0001614,O0022590,I00044898,2024-11-29,wrong_size,40.91,approved
R0001615,O0022599,I00044914,2023-07-20,damaged,65.75,approved
R0001616,O0022610,I00044935,2024-08-25,changed_mind,118.15,approved
R0001617,O0022624,I00044967,2025-06-22,changed_mind,99.18,approved
R0001618,O0022631,I00044980,2023-06-27,changed_mind,4.92,rejected
R0001619,O0022637,I00044993,2024-02-19,damaged,44.92,approved
R0001620,O0022647,I00045006,2024-12-03,not_as_expected,28.17,approved
R0001621,O0022651,I00045016,2023-01-14,not_as_expected,95.58,approved
R0001622,O0022658,I00045033,2025-12-14,not_as_expected,659.61,approved
R0001623,O0022666,I00045050,2024-10-10,not_as_expected,78.07,approved
R0001624,O0022674,I00045070,2025-10-11,wrong_size,3.54,approved
R0001625,O0022676,I00045072,2025-10-04,not_as_expected,644.8,approved
R0001626,O0022703,I00045119,2024-01-08,late_delivery,17.41,approved
R0001627,O0022713,I00045138,2023-07-15,wrong_size,26.18,approved
R0001628,O0022719,I00045154,2024-09-24,late_delivery,11.7,approved
R0001629,O0022723,I00045159,2024-06-08,changed_mind,338.74,approved
R0001630,O0022726,I00045165,2023-06-08,changed_mind,66.65,approved
R0001631,O0022727,I00045166,2023-03-12,wrong_size,15.08,approved
R0001632,O0022733,I00045173,2024-03-17,not_as_expected,252.69,approved
R0001633,O0022734,I00045174,2024-04-20,not_as_expected,174.52,rejected
R0001634,O0022759,I00045226,2023-12-01,not_as_expected,429.15,approved
R0001635,O0022784,I00045278,2025-06-27,late_delivery,332.88,approved
R0001636,O0022802,I00045314,2025-09-24,wrong_size,431.62,approved
R0001637,O0022811,I00045333,2024-09-27,not_as_expected,20.06,approved
R0001638,O0022827,I00045362,2025-12-07,wrong_size,21.72,approved
R0001639,O0022838,I00045378,2024-05-24,not_as_expected,29.43,rejected
R0001640,O0022842,I00045386,2024-04-11,late_delivery,16.79,approved
R0001641,O0022843,I00045387,2023-05-15,not_as_expected,87.58,rejected
R0001642,O0022863,I00045420,2024-09-24,wrong_size,81.64,approved
R0001643,O0022877,I00045449,2024-06-07,late_delivery,5.38,approved
R0001644,O0022920,I00045526,2023-04-22,late_delivery,109.53,approved
R0001645,O0022962,I00045616,2023-12-17,not_as_expected,167.02,approved
R0001646,O0022966,I00045624,2023-03-31,late_delivery,41.59,approved
R0001647,O0023020,I00045744,2025-05-26,not_as_expected,529.28,approved
R0001648,O0023037,I00045777,2025-08-03,not_as_expected,380.9,approved
R0001649,O0023057,I00045815,2025-04-17,late_delivery,94.38,approved
R0001650,O0023070,I00045832,2025-12-18,not_as_expected,40.75,approved
R0001651,O0023083,I00045859,2024-01-07,wrong_size,54.4,rejected
R0001652,O0023086,I00045862,2025-01-01,late_delivery,117.8,approved
R0001653,O0023087,I00045865,2023-09-06,changed_mind,642.8,approved
R0001654,O0023092,I00045878,2023-11-28,damaged,666.87,approved
R0001655,O0023109,I00045907,2025-01-18,damaged,98.76,approved
R0001656,O0023126,I00045940,2024-07-29,damaged,175.88,approved
R0001657,O0023127,I00045943,2023-07-01,wrong_size,40.35,approved
R0001658,O0023130,I00045946,2025-04-20,changed_mind,12.1,approved
R0001659,O0023135,I00045953,2025-01-21,wrong_size,61.05,approved
R0001660,O0023136,I00045958,2025-02-10,wrong_size,15.87,approved
R0001661,O0023139,I00045968,2025-01-07,changed_mind,83.87,approved
R0001662,O0023155,I00045995,2025-11-19,damaged,65.46,approved
R0001663,O0023173,I00046031,2023-09-14,not_as_expected,192.58,approved
R0001664,O0023174,I00046032,2024-09-30,wrong_size,51.26,approved
R0001665,O0023178,I00046040,2023-08-14,changed_mind,70.02,approved
R0001666,O0023202,I00046090,2023-06-06,changed_mind,74.61,approved
R0001667,O0023210,I00046107,2025-01-13,changed_mind,42.95,approved
R0001668,O0023219,I00046124,2024-12-26,damaged,99.13,approved
R0001669,O0023226,I00046138,2023-09-02,not_as_expected,8.4,approved
R0001670,O0023228,I00046144,2024-12-18,damaged,295.84,approved
R0001671,O0023234,I00046153,2025-06-19,wrong_size,226.05,approved
R0001672,O0023259,I00046198,2023-10-05,changed_mind,112.74,approved
R0001673,O0023261,I00046201,2023-09-30,changed_mind,145.95,approved
R0001674,O0023273,I00046221,2025-05-19,damaged,1067.8,approved
R0001675,O0023287,I00046243,2024-10-20,late_delivery,66.29,approved
R0001676,O0023298,I00046267,2024-08-10,changed_mind,321.02,approved
R0001677,O0023304,I00046278,2023-10-13,damaged,5.75,approved
R0001678,O0023315,I00046299,2023-12-05,damaged,39.78,approved
R0001679,O0023332,I00046332,2023-09-08,late_delivery,103.47,approved
R0001680,O0023346,I00046356,2025-05-27,changed_mind,54.24,approved
R0001681,O0023351,I00046373,2025-12-12,damaged,442.2,approved
R0001682,O0023358,I00046385,2023-09-14,damaged,13.4,approved
R0001683,O0023387,I00046438,2023-05-30,not_as_expected,102.27,approved
R0001684,O0023416,I00046483,2023-12-10,damaged,42.45,rejected
R0001685,O0023448,I00046540,2024-01-14,late_delivery,80.3,rejected
R0001686,O0023479,I00046605,2024-12-20,not_as_expected,17.81,approved
R0001687,O0023485,I00046621,2026-01-08,damaged,15.86,approved
R0001688,O0023501,I00046653,2024-12-17,wrong_size,56.47,approved
R0001689,O0023505,I00046666,2025-02-17,damaged,361.16,approved
R0001690,O0023531,I00046722,2025-08-09,not_as_expected,43.56,approved
R0001691,O0023585,I00046827,2023-04-28,wrong_size,89.49,approved
R0001692,O0023592,I00046842,2024-02-29,not_as_expected,20.55,approved
R0001693,O0023598,I00046853,2024-10-19,changed_mind,26.66,approved
R0001694,O0023667,I00046980,2025-05-10,changed_mind,36.65,approved
R0001695,O0023668,I00046981,2023-08-08,damaged,418.46,approved
R0001696,O0023671,I00046985,2025-09-18,late_delivery,16.32,rejected
R0001697,O0023690,I00047019,2025-01-18,damaged,61.8,approved
R0001698,O0023698,I00047036,2024-01-27,not_as_expected,26.73,approved
R0001699,O0023743,I00047125,2025-08-06,not_as_expected,37.41,approved
R0001700,O0023773,I00047182,2024-10-22,late_delivery,28.76,approved
R0001701,O0023778,I00047190,2024-05-12,changed_mind,61.27,rejected
R0001702,O0023822,I00047275,2025-02-13,damaged,45.9,approved
R0001703,O0023840,I00047311,2025-04-18,not_as_expected,10.12,approved
R0001704,O0023847,I00047324,2023-09-07,damaged,47.27,approved
R0001705,O0023849,I00047329,2023-12-04,wrong_size,68.51,approved
R0001706,O0023873,I00047377,2025-08-27,wrong_size,84.05,approved
R0001707,O0023899,I00047425,2024-03-14,damaged,32.03,approved
R0001708,O0023905,I00047438,2025-10-07,wrong_size,45.71,approved
R0001709,O0023942,I00047514,2023-08-01,wrong_size,49.08,approved
R0001710,O0023952,I00047535,2025-02-23,not_as_expected,43.54,approved
R0001711,O0023961,I00047552,2024-05-23,not_as_expected,21.44,approved
R0001712,O0023967,I00047564,2023-01-17,damaged,36.65,approved
R0001713,O0023976,I00047575,2023-12-30,wrong_size,82,rejected
R0001714,O0023979,I00047580,2024-03-26,late_delivery,72.86,approved
R0001715,O0023981,I00047583,2024-11-25,changed_mind,85.19,approved
R0001716,O0023983,I00047589,2023-08-22,damaged,39.03,approved
R0001717,O0024016,I00047646,2025-12-14,late_delivery,5.21,approved
R0001718,O0024093,I00047796,2025-12-14,damaged,42.22,approved
R0001719,O0024103,I00047816,2025-06-15,changed_mind,83.54,approved
R0001720,O0024116,I00047843,2025-02-02,not_as_expected,19.36,approved
R0001721,O0024118,I00047847,2023-12-21,damaged,47.14,approved
R0001722,O0024130,I00047874,2023-07-31,damaged,253.25,approved
R0001723,O0024131,I00047875,2024-08-07,wrong_size,12.82,approved
R0001724,O0024145,I00047910,2024-11-03,changed_mind,10,approved
R0001725,O0024152,I00047924,2025-02-01,changed_mind,88.78,approved
R0001726,O0024153,I00047927,2024-12-23,wrong_size,32.45,approved
R0001727,O0024156,I00047933,2024-06-10,wrong_size,23.89,approved
R0001728,O0024157,I00047934,2024-03-13,changed_mind,103.7,approved
R0001729,O0024182,I00047975,2024-04-26,changed_mind,712.18,approved
R0001730,O0024209,I00048021,2023-07-05,changed_mind,28.95,approved
R0001731,O0024244,I00048083,2023-09-09,not_as_expected,57.25,approved
R0001732,O0024247,I00048089,2023-10-07,damaged,3297.76,approved
R0001733,O0024251,I00048094,2025-01-14,wrong_size,0.67,approved
R0001734,O0024263,I00048122,2024-06-18,damaged,128.86,approved
R0001735,O0024291,I00048168,2024-10-20,not_as_expected,38.07,approved
R0001736,O0024301,I00048187,2025-07-26,damaged,97.26,approved
R0001737,O0024330,I00048249,2025-08-16,not_as_expected,72.45,rejected
R0001738,O0024337,I00048262,2023-09-22,changed_mind,38.65,approved
R0001739,O0024339,I00048265,2024-10-09,damaged,14.2,approved
R0001740,O0024348,I00048280,2025-09-28,not_as_expected,83.26,approved
R0001741,O0024361,I00048303,2023-06-01,wrong_size,47.24,approved
R0001742,O0024392,I00048352,2023-03-04,not_as_expected,114.58,approved
R0001743,O0024406,I00048372,2024-11-22,not_as_expected,102.33,approved
R0001744,O0024432,I00048436,2023-08-06,wrong_size,227.82,approved
R0001745,O0024436,I00048447,2023-01-30,changed_mind,78.35,approved
R0001746,O0024460,I00048505,2023-11-29,wrong_size,54.09,approved
R0001747,O0024461,I00048508,2024-12-24,not_as_expected,50.98,approved
R0001748,O0024464,I00048517,2023-10-07,changed_mind,145.43,approved
R0001749,O0024485,I00048559,2025-03-24,not_as_expected,9.78,approved
R0001750,O0024487,I00048562,2024-10-12,wrong_size,13.83,approved
R0001751,O0024490,I00048566,2023-08-01,late_delivery,27.48,approved
R0001752,O0024506,I00048595,2024-09-08,not_as_expected,550.02,approved
R0001753,O0024511,I00048605,2024-07-13,changed_mind,36.89,approved
R0001754,O0024549,I00048683,2023-09-19,changed_mind,7.84,approved
R0001755,O0024557,I00048699,2024-01-11,wrong_size,85.46,approved
R0001756,O0024558,I00048700,2023-12-30,damaged,4.6,rejected
R0001757,O0024624,I00048832,2025-03-18,damaged,87.1,approved
R0001758,O0024626,I00048834,2024-03-27,damaged,66.76,approved
R0001759,O0024640,I00048859,2025-05-06,damaged,4.89,approved
R0001760,O0024643,I00048867,2025-10-31,wrong_size,38.4,rejected
R0001761,O0024647,I00048873,2023-03-07,wrong_size,9.88,approved
R0001762,O0024648,I00048876,2024-09-18,not_as_expected,57.41,approved
R0001763,O0024676,I00048921,2023-12-02,changed_mind,58.75,approved
R0001764,O0024680,I00048926,2025-08-11,not_as_expected,236.77,approved
R0001765,O0024700,I00048957,2024-09-25,not_as_expected,216.37,approved
R0001766,O0024704,I00048966,2025-04-08,changed_mind,12.65,approved
R0001767,O0024708,I00048973,2024-05-13,late_delivery,74.13,approved
R0001768,O0024739,I00049032,2025-11-25,not_as_expected,61.65,rejected
R0001769,O0024771,I00049100,2025-04-07,damaged,90.38,approved
R0001770,O0024787,I00049130,2024-07-31,not_as_expected,3.22,approved
R0001771,O0024793,I00049141,2025-05-20,late_delivery,27.74,approved
R0001772,O0024794,I00049142,2025-01-12,wrong_size,53.82,approved
R0001773,O0024809,I00049171,2024-09-17,late_delivery,202.47,approved
R0001774,O0024810,I00049174,2023-12-12,wrong_size,494.36,approved
R0001775,O0024825,I00049203,2024-11-10,wrong_size,79.37,approved
R0001776,O0024830,I00049213,2025-12-29,late_delivery,25.16,approved
R0001777,O0024852,I00049259,2024-01-26,wrong_size,59.61,approved
R0001778,O0024869,I00049292,2023-12-13,not_as_expected,110.98,approved
R0001779,O0024885,I00049332,2024-02-22,not_as_expected,76.17,approved
R0001780,O0024900,I00049359,2025-11-07,changed_mind,57.26,approved
R0001781,O0024908,I00049376,2023-09-05,changed_mind,18.54,approved
R0001782,O0024922,I00049406,2025-09-06,changed_mind,99.91,approved
R0001783,O0024928,I00049417,2025-10-09,not_as_expected,61.21,approved
R0001784,O0024932,I00049424,2025-08-16,late_delivery,189.92,approved
R0001785,O0024939,I00049434,2023-08-01,changed_mind,197,approved
R0001786,O0024960,I00049477,2025-12-06,not_as_expected,36.74,rejected
R0001787,O0024965,I00049488,2023-06-22,wrong_size,161.41,approved
R0001788,O0024996,I00049554,2023-03-20,changed_mind,109.58,approved
R0001789,O0025076,I00049701,2023-11-29,damaged,54.7,approved
R0001790,O0025080,I00049709,2025-07-30,wrong_size,188.39,approved
R0001791,O0025085,I00049717,2023-06-25,wrong_size,404.84,approved
R0001792,O0025090,I00049727,2023-06-13,not_as_expected,29.82,approved
R0001793,O0025097,I00049743,2025-08-08,damaged,212.14,approved
R0001794,O0025099,I00049751,2023-06-04,damaged,53.69,approved
